transecto,nombre_cientifico,y2012,y2013,y2014,y2015,y2016,y2017,y2019,y2020,y2018,longitud,min_altitu,max_altitu,id_transecto,site,elev,contactos,n_years_contacted
Sabinas,"Maniola jurtina (Linnaeus, 1758)",0,0,0,0,1,5,0,0,0,289,2177,2184,16_36,SA,2180,6,2
Sabinas,"Melanargia lachesis (Hübner, 1790)",3,5,1,1,3,0,1,0,0,289,2177,2184,16_36,SA,2180,14,6
Sabinas,"Melanargia occitanica (Esper, 1793)",0,0,0,0,0,0,0,3,0,289,2177,2184,16_36,SA,2180,3,1
Sabinas,"Melitaea deione (Geyer, 1832)",0,1,0,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Melitaea didyma (Esper, 1778)",3,4,0,1,1,0,0,0,0,289,2177,2184,16_36,SA,2180,9,4
Sabinas,"Melitaea phoebe ([Denis & Schiffermüller], 1775)",0,0,1,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Melitaea trivia ([Denis & Schiffermüller], 1775)",0,0,0,0,0,0,2,0,0,289,2177,2184,16_36,SA,2180,2,1
Sabinas,"Papilio machaon Linnaeus, 1758",0,0,0,0,0,0,0,2,0,289,2177,2184,16_36,SA,2180,2,1
Sabinas,"Pararge aegeria (Linnaeus, 1758)",0,0,0,0,0,0,1,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Parnassius apollo (Linnaeus, 1758)",0,0,2,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,2,1
Sabinas,"Pieris brassicae (Linnaeus, 1758)",0,0,0,0,0,0,2,0,0,289,2177,2184,16_36,SA,2180,2,1
Sabinas,"Pieris rapae (Linnaeus, 1758)",1,17,4,6,5,3,0,10,0,289,2177,2184,16_36,SA,2180,46,7
Sabinas,"Plebejus idas (Linnaeus, 1760)",0,0,1,0,0,0,2,0,0,289,2177,2184,16_36,SA,2180,3,2
Sabinas,"Polygonia c-album (Linnaeus, 1758)",0,0,0,0,0,0,3,0,0,289,2177,2184,16_36,SA,2180,3,1
Sabinas,"Polyommatus celina (Austaut, 1879)",0,1,0,0,0,0,0,2,0,289,2177,2184,16_36,SA,2180,3,2
Sabinas,"Polyommatus escheri (Hübner, 1823)",0,0,1,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Polyommatus golgus (Hübner, 1813)",0,0,1,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Polyommatus icarus (Rottemburg, 1775)",0,0,0,0,0,4,0,0,0,289,2177,2184,16_36,SA,2180,4,1
Sabinas,"Polyommatus nivescens (Keferstein, 1851)",0,3,0,0,0,0,5,2,0,289,2177,2184,16_36,SA,2180,10,3
Sabinas,"Polyommatus thersites (Cantener, 1835)",0,1,0,0,0,0,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Pontia daplidice (Linnaeus, 1758)",0,0,1,3,2,4,0,1,0,289,2177,2184,16_36,SA,2180,11,5
Sabinas,"Pyronia tithonus (Linnaeus, 1771)",0,0,0,0,0,1,0,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Satyrus actaea (Esper, 1781)",2,15,26,6,0,6,14,11,0,289,2177,2184,16_36,SA,2180,80,7
Sabinas,"Speyeria aglaja (Linnaeus, 1758)",0,0,0,0,0,0,1,0,0,289,2177,2184,16_36,SA,2180,1,1
Sabinas,"Vanessa atalanta (Linnaeus, 1758)",0,0,1,0,0,0,0,1,0,289,2177,2184,16_36,SA,2180,2,2
Sabinas,"Vanessa cardui (Linnaeus, 1758)",4,14,5,18,1,12,43,6,0,289,2177,2184,16_36,SA,2180,103,8
Turbera,"Aglais urticae (Linnaeus, 1758)",0,0,1,1,2,1,2,2,0,2754,723,767,16_49,TU,745,9,6
Turbera,"Aricia cramera (Eschscholtz, 1821)",0,0,0,1,0,0,9,15,0,2754,723,767,16_49,TU,745,25,3
Turbera,"Carcharodus alceae (Esper, 1780)",0,0,0,0,0,0,1,0,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Celastrina argiolus (Linnaeus, 1758)",0,0,0,1,0,0,2,0,0,2754,723,767,16_49,TU,745,3,2
Turbera,"Coenonympha dorus (Esper, 1782)",0,0,1,0,0,0,0,0,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Colias crocea (Geoffroy, 1785)",0,0,46,54,12,19,17,39,30,2754,723,767,16_49,TU,745,217,7
Turbera,"Erebia hispania Butler, 1868",0,0,0,0,0,0,5,0,0,2754,723,767,16_49,TU,745,5,1
Turbera,"Euchloe crameri Butler, 1869",0,0,0,1,1,0,0,0,0,2754,723,767,16_49,TU,745,2,2
Turbera,"Gegenes nostrodamus (Fabricius, 1793)",0,0,0,0,0,0,3,5,0,2754,723,767,16_49,TU,745,8,2
Turbera,"Hesperia comma (Linnaeus, 1758)",0,0,0,0,0,0,1,0,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Hipparchia hermione (Linnaeus, 1764)",0,0,0,0,0,1,0,0,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Hyponephele lupina (Costa, 1836)",0,0,0,0,0,1,0,0,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Iphiclides feisthamelii (Duponchel, 1832)",0,0,2,0,0,1,3,11,2,2754,723,767,16_49,TU,745,19,5
Turbera,"Lampides boeticus (Linnaeus, 1767)",0,0,0,21,1,2,1,5,1,2754,723,767,16_49,TU,745,31,6
Turbera,"Lasiommata maera (Linnaeus, 1758)",0,0,1,0,0,0,0,0,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Lasiommata megera (Linnaeus, 1767)",0,0,2,0,2,0,0,0,3,2754,723,767,16_49,TU,745,7,3
Turbera,"Leptotes pirithous (Linnaeus, 1767)",0,0,1,5,2,3,7,11,6,2754,723,767,16_49,TU,745,35,7
Turbera,"Lycaena phlaeas (Linnaeus, 1760)",0,0,0,1,0,1,0,13,0,2754,723,767,16_49,TU,745,15,3
Turbera,"Lysandra bellargus (Rottemburg, 1775)",0,0,0,0,0,1,2,0,0,2754,723,767,16_49,TU,745,3,2
Turbera,"Maniola jurtina (Linnaeus, 1758)",0,0,5,0,0,0,5,5,2,2754,723,767,16_49,TU,745,17,4
Turbera,"Melanargia lachesis (Hübner, 1790)",0,0,0,0,0,0,1,0,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Melitaea phoebe ([Denis & Schiffermüller], 1775)",0,0,0,0,0,0,1,0,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Nymphalis polychloros (Linnaeus, 1758)",0,0,0,0,0,0,0,2,0,2754,723,767,16_49,TU,745,2,1
Turbera,"Ochlodes sylvanus (Esper, 1777)",0,0,0,0,0,0,0,0,2,2754,723,767,16_49,TU,745,2,1
Turbera,"Papilio machaon Linnaeus, 1758",0,0,0,0,0,0,0,5,1,2754,723,767,16_49,TU,745,6,2
Turbera,"Pararge aegeria (Linnaeus, 1758)",0,0,2,17,11,2,13,26,23,2754,723,767,16_49,TU,745,94,7
Turbera,"Pieris brassicae (Linnaeus, 1758)",0,0,5,24,1,2,1,0,0,2754,723,767,16_49,TU,745,33,5
Turbera,"Pieris napi (Linnaeus, 1758)",0,0,8,0,0,0,0,0,17,2754,723,767,16_49,TU,745,25,2
Turbera,"Pieris rapae (Linnaeus, 1758)",0,0,132,274,109,101,93,293,111,2754,723,767,16_49,TU,745,1113,7
Turbera,"Polyommatus celina (Austaut, 1879)",0,0,1,0,0,0,0,60,0,2754,723,767,16_49,TU,745,61,2
Turbera,"Polyommatus icarus (Rottemburg, 1775)",0,0,9,12,9,4,30,1,48,2754,723,767,16_49,TU,745,113,7
Turbera,"Polyommatus thersites (Cantener, 1835)",0,0,0,0,0,0,1,0,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Pontia daplidice (Linnaeus, 1758)",0,0,3,9,12,4,21,17,3,2754,723,767,16_49,TU,745,69,7
Turbera,"Pseudophilotes abencerragus (Pierret, 1837)",0,0,0,0,0,5,0,0,0,2754,723,767,16_49,TU,745,5,1
Turbera,"Pseudophilotes panoptes (Hübner, 1813)",0,0,4,4,0,0,1,0,0,2754,723,767,16_49,TU,745,9,3
Turbera,"Pyronia bathseba (Fabricius, 1793)",0,0,1,7,0,1,3,3,2,2754,723,767,16_49,TU,745,17,6
Turbera,"Pyronia cecilia (Vallantin, 1894)",0,0,6,40,10,1,14,3,0,2754,723,767,16_49,TU,745,74,6
Turbera,"Pyronia tithonus (Linnaeus, 1771)",0,0,0,2,3,2,3,7,0,2754,723,767,16_49,TU,745,17,5
Turbera,"Spialia sertorius (Hoffmansegg, 1804)",0,0,0,0,0,0,0,0,1,2754,723,767,16_49,TU,745,1,1
Turbera,"Thymelicus acteon (Rottemburg, 1775)",0,0,0,0,0,0,0,1,0,2754,723,767,16_49,TU,745,1,1
Turbera,"Thymelicus lineola (Ochsenheimer, 1808)",0,0,0,0,0,0,0,2,0,2754,723,767,16_49,TU,745,2,1
Turbera,"Thymelicus sylvestris (Poda, 1761)",0,0,0,0,0,0,0,1,1,2754,723,767,16_49,TU,745,2,2
Turbera,"Vanessa atalanta (Linnaeus, 1758)",0,0,1,0,0,0,0,3,0,2754,723,767,16_49,TU,745,4,2
Turbera,"Vanessa cardui (Linnaeus, 1758)",0,0,0,0,0,2,105,0,3,2754,723,767,16_49,TU,745,110,3
Turbera,"Zizeeria knysna (Trimen, 1862)",0,0,0,0,0,0,0,14,0,2754,723,767,16_49,TU,745,14,1
